e,1,sym,AMZN_2022_12_07,reward,-377.333,n_trades,990,pl,-336.903,pl_min,-341.59,pl_max,14.387,trade_time_aver,10.108
e,2,sym,AMZN_2020_12_17,reward,-299.42,n_trades,1005,pl,-300.46,pl_min,-301.0,pl_max,11.68,trade_time_aver,10.348
e,3,sym,AMZN_2022_11_29,reward,-367.48,n_trades,1016,pl,-336.14,pl_min,-336.14,pl_max,3.737,trade_time_aver,9.684
e,4,sym,AMZN_2022_11_03,reward,-428.367,n_trades,979,pl,-361.033,pl_min,-361.76,pl_max,24.8,trade_time_aver,10.167
e,5,sym,AMZN_2021_01_11,reward,-378.98,n_trades,986,pl,-337.94,pl_min,-337.94,pl_max,0.0,trade_time_aver,10.369
e,6,sym,X_2022_09_14,reward,-375.02,n_trades,983,pl,-335.533,pl_min,-374.71,pl_max,31.76,trade_time_aver,12.345
e,7,sym,AMZN_2022_10_14,reward,-694.38,n_trades,990,pl,-493.983,pl_min,-493.983,pl_max,0.0,trade_time_aver,9.851
e,8,sym,AMZN_2022_09_15,reward,-617.12,n_trades,1033,pl,-463.51,pl_min,-467.96,pl_max,2.4,trade_time_aver,9.817
e,9,sym,AMZN_2020_12_30,reward,-312.507,n_trades,986,pl,-304.153,pl_min,-304.36,pl_max,0.0,trade_time_aver,10.691
e,10,sym,HD_2022_11_28,reward,-578.76,n_trades,987,pl,-437.43,pl_min,-438.54,pl_max,10.7,trade_time_aver,12.204
e,11,sym,TSLA_2020_12_22,reward,-803.147,n_trades,986,pl,-549.473,pl_min,-553.077,pl_max,51.267,trade_time_aver,8.784
e,12,sym,FB_2021_01_26,reward,-67.593,n_trades,999,pl,-183.767,pl_min,-192.987,pl_max,32.813,trade_time_aver,10.017
e,13,sym,AMZN_2022_09_19,reward,-458.473,n_trades,995,pl,-378.953,pl_min,-379.733,pl_max,28.4,trade_time_aver,10.308
e,14,sym,FB_2020_12_21,reward,-306.54,n_trades,987,pl,-301.903,pl_min,-301.903,pl_max,1.617,trade_time_aver,10.877
e,15,sym,FB_2021_02_12,reward,-331.473,n_trades,1003,pl,-316.187,pl_min,-316.413,pl_max,23.833,trade_time_aver,11.805
e,16,sym,FB_2020_12_31,reward,-524.733,n_trades,1003,pl,-412.817,pl_min,-412.817,pl_max,1.65,trade_time_aver,11.585
e,17,sym,FB_2020_12_31,reward,-551.033,n_trades,959,pl,-419.367,pl_min,-421.05,pl_max,0.0,trade_time_aver,12.699
e,18,sym,AMZN_2020_12_17,reward,-269.727,n_trades,864,pl,-264.413,pl_min,-265.553,pl_max,17.573,trade_time_aver,14.209
e,19,sym,FB_2021_02_05,reward,-236.273,n_trades,813,pl,-240.607,pl_min,-244.193,pl_max,8.38,trade_time_aver,16.993
e,20,sym,AMZN_2022_10_04,reward,-363.457,n_trades,765,pl,-297.523,pl_min,-297.523,pl_max,28.823,trade_time_aver,16.254
e,21,sym,AMZN_2022_11_04,reward,-645.407,n_trades,799,pl,-442.943,pl_min,-491.127,pl_max,8.473,trade_time_aver,15.124
e,22,sym,AMZN_2022_12_06,reward,-423.373,n_trades,758,pl,-324.86,pl_min,-326.93,pl_max,6.94,trade_time_aver,16.466
e,23,sym,FB_2021_01_25,reward,-256.1,n_trades,672,pl,-226.933,pl_min,-265.683,pl_max,13.7,trade_time_aver,19.614
e,24,sym,TSLA_2020_12_17,reward,51.687,n_trades,701,pl,-79.04,pl_min,-117.78,pl_max,25.573,trade_time_aver,17.426
e,25,sym,TSLA_2020_12_28,reward,-307.067,n_trades,567,pl,-240.467,pl_min,-267.0,pl_max,60.9,trade_time_aver,22.357
e,26,sym,FB_2021_02_17,reward,-161.8,n_trades,536,pl,-161.3,pl_min,-166.7,pl_max,25.633,trade_time_aver,25.875
e,27,sym,AMZN_2022_09_14,reward,-223.4,n_trades,639,pl,-207.55,pl_min,-224.97,pl_max,19.023,trade_time_aver,20.175
e,28,sym,FB_2021_01_19,reward,6.84,n_trades,495,pl,-70.83,pl_min,-100.95,pl_max,0.0,trade_time_aver,26.811
e,29,sym,AMZN_2021_02_02,reward,-177.513,n_trades,389,pl,-145.58,pl_min,-145.58,pl_max,11.353,trade_time_aver,34.449
e,30,sym,TSLA_2020_12_29,reward,-120.8,n_trades,344,pl,-111.933,pl_min,-146.467,pl_max,38.5,trade_time_aver,38.018
e,31,sym,FB_2021_02_18,reward,65.097,n_trades,375,pl,-21.827,pl_min,-38.347,pl_max,6.907,trade_time_aver,37.831
e,32,sym,AMZN_2021_02_09,reward,-208.78,n_trades,453,pl,-172.24,pl_min,-173.12,pl_max,14.14,trade_time_aver,30.52
e,33,sym,TSLA_2020_12_31,reward,120.057,n_trades,461,pl,-8.117,pl_min,-107.71,pl_max,80.743,trade_time_aver,28.074
e,34,sym,FB_2021_02_11,reward,-199.4,n_trades,407,pl,-160.083,pl_min,-163.917,pl_max,5.8,trade_time_aver,35.019
e,35,sym,TSLA_2021_01_04,reward,-204.72,n_trades,437,pl,-169.59,pl_min,-258.3,pl_max,20.55,trade_time_aver,29.312
e,36,sym,AMZN_2022_11_30,reward,156.433,n_trades,419,pl,14.75,pl_min,-145.873,pl_max,26.41,trade_time_aver,31.076
e,37,sym,AMZN_2022_09_23,reward,-292.947,n_trades,351,pl,-207.08,pl_min,-207.08,pl_max,23.083,trade_time_aver,37.103
e,38,sym,AMZN_2020_12_18,reward,-216.287,n_trades,227,pl,-140.107,pl_min,-140.107,pl_max,1.167,trade_time_aver,60.139
e,39,sym,SOXL_2021_02_17,reward,117.327,n_trades,182,pl,37.33,pl_min,-252.457,pl_max,37.33,trade_time_aver,102.813
e,40,sym,FB_2021_01_25,reward,-157.583,n_trades,165,pl,-99.5,pl_min,-207.75,pl_max,10.317,trade_time_aver,82.707
e,41,sym,AMZN_2021_02_01,reward,104.927,n_trades,141,pl,30.54,pl_min,-0.22,pl_max,58.58,trade_time_aver,96.527
e,42,sym,AMZN_2020_12_16,reward,125.233,n_trades,147,pl,36.747,pl_min,0.0,pl_max,80.807,trade_time_aver,92.062
e,43,sym,AMZN_2022_12_06,reward,-255.613,n_trades,218,pl,-159.98,pl_min,-159.98,pl_max,13.28,trade_time_aver,59.886
e,44,sym,FB_2020_12_29,reward,-46.487,n_trades,164,pl,-46.177,pl_min,-67.793,pl_max,35.0,trade_time_aver,86.386
e,45,sym,AMZN_2022_11_28,reward,-217.34,n_trades,147,pl,-129.857,pl_min,-130.05,pl_max,0.0,trade_time_aver,89.791
e,46,sym,FB_2021_01_14,reward,-384.6,n_trades,127,pl,-208.783,pl_min,-251.29,pl_max,0.0,trade_time_aver,104.769
e,47,sym,FB_2020_12_17,reward,-223.737,n_trades,77,pl,-123.627,pl_min,-132.227,pl_max,4.763,trade_time_aver,187.082
e,48,sym,FB_2021_01_19,reward,156.87,n_trades,87,pl,63.0,pl_min,-57.93,pl_max,79.44,trade_time_aver,155.109
e,49,sym,AMZN_2021_02_18,reward,70.013,n_trades,38,pl,30.58,pl_min,-15.44,pl_max,43.773,trade_time_aver,366.612
e,50,sym,AMZN_2021_02_04,reward,-77.253,n_trades,41,pl,-46.873,pl_min,-67.08,pl_max,0.0,trade_time_aver,320.205
e,51,sym,AMZN_2021_01_15,reward,-68.013,n_trades,51,pl,-39.84,pl_min,-57.527,pl_max,0.0,trade_time_aver,269.03
e,52,sym,AMZN_2021_01_06,reward,153.367,n_trades,28,pl,73.827,pl_min,0.0,pl_max,108.42,trade_time_aver,485.567
e,53,sym,FB_2021_01_19,reward,175.38,n_trades,37,pl,86.28,pl_min,-31.62,pl_max,90.99,trade_time_aver,356.827
e,54,sym,AMZN_2022_09_20,reward,-207.99,n_trades,47,pl,-117.98,pl_min,-117.98,pl_max,55.247,trade_time_aver,282.005
e,55,sym,AMZN_2021_02_09,reward,-85.68,n_trades,23,pl,-47.927,pl_min,-47.927,pl_max,13.98,trade_time_aver,603.369
e,56,sym,FB_2021_02_17,reward,17.85,n_trades,28,pl,5.267,pl_min,-58.2,pl_max,30.9,trade_time_aver,508.262
e,57,sym,AMZN_2021_01_25,reward,-216.413,n_trades,18,pl,-113.553,pl_min,-174.567,pl_max,0.0,trade_time_aver,705.857
e,58,sym,FB_2021_02_01,reward,392.613,n_trades,31,pl,188.493,pl_min,0.0,pl_max,188.493,trade_time_aver,434.196
e,59,sym,AMZN_2021_01_28,reward,159.647,n_trades,11,pl,79.033,pl_min,-17.44,pl_max,79.033,trade_time_aver,1072.766
e,60,sym,FB_2020_12_21,reward,-33.77,n_trades,29,pl,-22.027,pl_min,-129.76,pl_max,0.0,trade_time_aver,473.623
e,61,sym,AMZN_2021_02_09,reward,-83.753,n_trades,30,pl,-46.0,pl_min,-48.173,pl_max,6.507,trade_time_aver,467.036
e,62,sym,FB_2021_02_19,reward,-249.327,n_trades,17,pl,-114.387,pl_min,-114.387,pl_max,0.0,trade_time_aver,596.503
e,63,sym,TSLA_2021_01_05,reward,264.9,n_trades,10,pl,125.28,pl_min,0.0,pl_max,146.7,trade_time_aver,733.29
e,64,sym,TSLA_2021_01_06,reward,213.96,n_trades,21,pl,108.87,pl_min,-66.33,pl_max,129.6,trade_time_aver,598.643
e,65,sym,TSLA_2021_01_07,reward,342.207,n_trades,33,pl,181.247,pl_min,0.0,pl_max,232.293,trade_time_aver,329.897
e,66,sym,AMZN_2022_09_27,reward,-263.59,n_trades,68,pl,-154.297,pl_min,-169.293,pl_max,0.0,trade_time_aver,188.995
e,67,sym,TSLA_2021_01_06,reward,218.16,n_trades,23,pl,114.87,pl_min,-18.33,pl_max,126.99,trade_time_aver,529.086
e,68,sym,FB_2021_01_27,reward,-86.733,n_trades,33,pl,-40.9,pl_min,-122.267,pl_max,1.417,trade_time_aver,339.549
e,69,sym,AMZN_2022_11_04,reward,-478.367,n_trades,57,pl,-254.363,pl_min,-308.28,pl_max,0.0,trade_time_aver,226.4
e,70,sym,AMZN_2022_10_07,reward,-185.817,n_trades,48,pl,-99.6,pl_min,-108.583,pl_max,0.0,trade_time_aver,272.04
e,71,sym,FB_2021_02_09,reward,166.237,n_trades,5,pl,113.91,pl_min,0.0,pl_max,138.56,trade_time_aver,473.348
e,72,sym,AMZN_2022_12_01,reward,88.527,n_trades,6,pl,73.003,pl_min,0.0,pl_max,89.923,trade_time_aver,487.399
e,73,sym,FB_2021_02_18,reward,146.387,n_trades,59,pl,67.093,pl_min,0.0,pl_max,67.093,trade_time_aver,230.174
e,74,sym,TSLA_2021_01_08,reward,-152.453,n_trades,8,pl,-61.667,pl_min,-148.407,pl_max,10.537,trade_time_aver,1037.054
e,75,sym,TSLA_2020_12_30,reward,72.8,n_trades,1,pl,-18.367,pl_min,-18.367,pl_max,0.0,trade_time_aver,1443.682
e,76,sym,AMZN_2020_12_17,reward,-58.647,n_trades,2,pl,-31.867,pl_min,-31.867,pl_max,1.32,trade_time_aver,3082.71
e,77,sym,AMZN_2021_01_14,reward,29.98,n_trades,1,pl,45.54,pl_min,0.0,pl_max,45.54,trade_time_aver,2080.008
e,78,sym,AMZN_2022_10_07,reward,-175.487,n_trades,30,pl,-87.973,pl_min,-115.58,pl_max,0.0,trade_time_aver,427.459
e,79,sym,TSLA_2020_12_31,reward,276.583,n_trades,5,pl,140.797,pl_min,-50.94,pl_max,140.797,trade_time_aver,2567.252
e,80,sym,HD_2022_09_23,reward,4.633,n_trades,3,pl,-26.733,pl_min,-26.733,pl_max,0.0,trade_time_aver,136.717
e,81,sym,HD_2022_09_14,reward,-132.183,n_trades,2,pl,-46.933,pl_min,-46.933,pl_max,0.0,trade_time_aver,1526.247
e,82,sym,SOXL_2021_02_17,reward,88.533,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,83,sym,AMZN_2021_01_28,reward,72.487,n_trades,1,pl,-8.247,pl_min,-8.247,pl_max,0.0,trade_time_aver,480.173
e,84,sym,FB_2020_12_31,reward,-133.083,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,85,sym,AMZN_2021_01_14,reward,12.427,n_trades,1,pl,26.8,pl_min,0.0,pl_max,26.8,trade_time_aver,1090.264
e,86,sym,FB_2021_01_05,reward,-3.167,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,87,sym,TSLA_2020_12_18,reward,39.733,n_trades,14,pl,23.467,pl_min,-7.433,pl_max,56.067,trade_time_aver,871.276
e,88,sym,AMZN_2020_12_17,reward,-27.013,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,89,sym,FB_2020_12_22,reward,-107.25,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,90,sym,FB_2021_01_11,reward,-40.147,n_trades,7,pl,5.267,pl_min,-43.893,pl_max,5.267,trade_time_aver,955.702
e,91,sym,AMZN_2021_02_11,reward,-44.72,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,92,sym,FB_2021_01_29,reward,-15.54,n_trades,8,pl,-27.06,pl_min,-41.79,pl_max,23.22,trade_time_aver,1436.886
e,93,sym,FB_2021_01_05,reward,0.95,n_trades,1,pl,4.2,pl_min,0.0,pl_max,4.2,trade_time_aver,2329.665
e,94,sym,AMZN_2020_12_17,reward,-27.907,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,95,sym,HD_2022_09_15,reward,-84.15,n_trades,18,pl,-26.9,pl_min,-26.9,pl_max,11.733,trade_time_aver,492.329
e,96,sym,AMZN_2020_12_18,reward,-76.873,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,97,sym,X_2022_09_14,reward,-111.013,n_trades,2,pl,3.907,pl_min,0.0,pl_max,3.907,trade_time_aver,3119.695
e,98,sym,HD_2022_09_14,reward,-109.517,n_trades,2,pl,-28.1,pl_min,-28.1,pl_max,0.0,trade_time_aver,575.389
e,99,sym,AMZN_2022_10_18,reward,-52.027,n_trades,1,pl,-14.263,pl_min,-14.263,pl_max,0.0,trade_time_aver,6620.652
e,100,sym,FB_2021_01_15,reward,219.977,n_trades,7,pl,114.923,pl_min,0.0,pl_max,131.153,trade_time_aver,997.051
e,101,sym,AMZN_2021_02_11,reward,-58.46,n_trades,7,pl,-14.773,pl_min,-28.38,pl_max,0.0,trade_time_aver,647.611
e,102,sym,AMZN_2021_02_11,reward,-55.04,n_trades,3,pl,-9.787,pl_min,-11.853,pl_max,0.0,trade_time_aver,1371.381
e,103,sym,AMZN_2021_01_14,reward,7.54,n_trades,3,pl,21.353,pl_min,0.0,pl_max,25.96,trade_time_aver,489.509
e,104,sym,AMZN_2022_11_29,reward,-73.75,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,105,sym,AMZN_2021_02_10,reward,-12.04,n_trades,3,pl,12.06,pl_min,0.0,pl_max,33.807,trade_time_aver,604.791
e,106,sym,AMZN_2021_01_19,reward,32.007,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,107,sym,AMZN_2022_11_30,reward,165.0,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,108,sym,AMZN_2020_12_29,reward,60.633,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,109,sym,FB_2021_01_25,reward,-53.083,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,110,sym,FB_2021_02_11,reward,-45.75,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,111,sym,AMZN_2022_10_14,reward,-183.96,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,112,sym,AMZN_2022_09_27,reward,-250.527,n_trades,69,pl,-139.883,pl_min,-163.027,pl_max,0.0,trade_time_aver,153.77
e,113,sym,AMZN_2022_10_04,reward,-40.09,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,114,sym,AMZN_2021_01_14,reward,-15.627,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,115,sym,TSLA_2020_12_31,reward,129.6,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,116,sym,AMZN_2021_01_04,reward,-99.16,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,117,sym,FB_2021_02_17,reward,11.917,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,118,sym,AMZN_2022_12_06,reward,-130.213,n_trades,42,pl,-42.677,pl_min,-56.82,pl_max,20.36,trade_time_aver,255.137
e,119,sym,AMZN_2021_01_06,reward,169.92,n_trades,21,pl,90.7,pl_min,0.0,pl_max,113.32,trade_time_aver,336.445
e,120,sym,FB_2021_02_12,reward,8.7,n_trades,11,pl,26.867,pl_min,0.0,pl_max,35.983,trade_time_aver,122.731
e,121,sym,AMZN_2021_02_03,reward,-34.967,n_trades,49,pl,-16.033,pl_min,-81.687,pl_max,0.0,trade_time_aver,206.963
e,122,sym,FB_2021_02_08,reward,42.19,n_trades,11,pl,68.487,pl_min,-13.473,pl_max,72.387,trade_time_aver,193.458
e,123,sym,AMZN_2020_12_22,reward,27.073,n_trades,58,pl,4.407,pl_min,-14.64,pl_max,49.647,trade_time_aver,244.378
e,124,sym,AMZN_2022_09_23,reward,-152.1,n_trades,111,pl,-52.44,pl_min,-60.567,pl_max,41.3,trade_time_aver,84.533
e,125,sym,FB_2021_01_19,reward,169.08,n_trades,91,pl,73.5,pl_min,-38.1,pl_max,82.29,trade_time_aver,144.925
e,126,sym,FB_2020_12_15,reward,-150.967,n_trades,82,pl,-94.367,pl_min,-143.333,pl_max,0.0,trade_time_aver,155.101
e,127,sym,AMZN_2022_11_04,reward,-468.633,n_trades,133,pl,-255.437,pl_min,-306.74,pl_max,8.82,trade_time_aver,97.164
e,128,sym,AMZN_2022_12_08,reward,-34.457,n_trades,37,pl,-15.463,pl_min,-51.857,pl_max,30.023,trade_time_aver,325.425
e,129,sym,HD_2022_11_28,reward,-121.8,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,130,sym,AMZN_2021_01_15,reward,-72.387,n_trades,70,pl,-47.947,pl_min,-54.52,pl_max,0.0,trade_time_aver,197.148
e,131,sym,AMZN_2021_02_02,reward,-21.64,n_trades,2,pl,-11.907,pl_min,-11.907,pl_max,0.0,trade_time_aver,68.407
e,132,sym,HD_2022_09_14,reward,-101.9,n_trades,3,pl,-17.067,pl_min,-22.183,pl_max,0.0,trade_time_aver,293.888
e,133,sym,AMZN_2022_11_30,reward,165.473,n_trades,21,pl,-1.413,pl_min,-21.47,pl_max,5.737,trade_time_aver,125.098
e,134,sym,FB_2021_01_08,reward,113.027,n_trades,30,pl,28.96,pl_min,-6.92,pl_max,67.527,trade_time_aver,138.64
e,135,sym,AMZN_2021_01_04,reward,-101.927,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,136,sym,AMZN_2021_01_26,reward,126.46,n_trades,68,pl,48.407,pl_min,0.0,pl_max,70.127,trade_time_aver,197.425
e,137,sym,AMZN_2022_09_16,reward,55.53,n_trades,91,pl,24.09,pl_min,-0.62,pl_max,67.14,trade_time_aver,139.982
e,138,sym,AMZN_2021_01_11,reward,-65.107,n_trades,68,pl,-34.387,pl_min,-34.387,pl_max,18.153,trade_time_aver,167.357
e,139,sym,AMZN_2022_09_28,reward,108.767,n_trades,40,pl,47.793,pl_min,-16.4,pl_max,57.14,trade_time_aver,144.36
e,140,sym,AMZN_2021_01_25,reward,-104.913,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,141,sym,FB_2021_01_28,reward,-76.6,n_trades,6,pl,105.08,pl_min,0.0,pl_max,105.08,trade_time_aver,33.458
e,142,sym,FB_2021_02_19,reward,-215.113,n_trades,37,pl,-78.18,pl_min,-81.353,pl_max,3.773,trade_time_aver,189.595
e,143,sym,FB_2020_12_21,reward,-62.943,n_trades,133,pl,-51.963,pl_min,-121.813,pl_max,0.0,trade_time_aver,103.417
e,144,sym,AMZN_2022_10_07,reward,-195.437,n_trades,119,pl,-116.28,pl_min,-116.28,pl_max,0.0,trade_time_aver,107.807
e,145,sym,FB_2021_01_14,reward,-194.94,n_trades,3,pl,-28.44,pl_min,-28.44,pl_max,0.0,trade_time_aver,25.773
e,146,sym,TSLA_2020_12_15,reward,-301.97,n_trades,118,pl,-170.39,pl_min,-188.22,pl_max,0.0,trade_time_aver,108.297
e,147,sym,AMZN_2020_12_15,reward,-9.913,n_trades,21,pl,30.493,pl_min,0.0,pl_max,43.647,trade_time_aver,59.661
e,148,sym,AMZN_2022_11_30,reward,323.38,n_trades,54,pl,152.373,pl_min,-28.857,pl_max,154.62,trade_time_aver,241.341
e,149,sym,AMZN_2022_11_04,reward,-535.22,n_trades,164,pl,-294.68,pl_min,-334.903,pl_max,8.26,trade_time_aver,77.971
e,150,sym,AMZN_2021_01_19,reward,14.813,n_trades,135,pl,-12.393,pl_min,-21.267,pl_max,4.347,trade_time_aver,99.733
e,151,sym,AMZN_2020_12_30,reward,-58.88,n_trades,7,pl,-10.993,pl_min,-12.687,pl_max,0.0,trade_time_aver,111.019
e,152,sym,FB_2021_01_05,reward,-34.35,n_trades,132,pl,-37.683,pl_min,-63.933,pl_max,5.15,trade_time_aver,112.55
e,153,sym,HD_2022_09_14,reward,-84.833,n_trades,0,pl,0.0,pl_min,0.0,pl_max,0.0,trade_time_aver,0.0
e,154,sym,FB_2021_01_11,reward,-350.72,n_trades,890,pl,-308.86,pl_min,-322.353,pl_max,4.64,trade_time_aver,10.042
e,155,sym,SOXL_2021_02_17,reward,-84.467,n_trades,918,pl,-179.933,pl_min,-225.37,pl_max,64.433,trade_time_aver,15.553
e,156,sym,TSLA_2020_12_28,reward,-232.467,n_trades,852,pl,-244.033,pl_min,-264.067,pl_max,24.633,trade_time_aver,10.16
e,157,sym,AMZN_2021_01_06,reward,-218.3,n_trades,799,pl,-229.0,pl_min,-230.547,pl_max,53.58,trade_time_aver,10.793
e,158,sym,HD_2022_09_16,reward,-21.333,n_trades,850,pl,-138.167,pl_min,-142.333,pl_max,7.2,trade_time_aver,14.036
e,159,sym,FB_2020_12_31,reward,-441.133,n_trades,801,pl,-341.217,pl_min,-343.1,pl_max,0.533,trade_time_aver,12.04
e,160,sym,FB_2020_12_31,reward,-391.667,n_trades,785,pl,-314.5,pl_min,-314.7,pl_max,0.0,trade_time_aver,12.468
e,161,sym,FB_2021_01_04,reward,-285.53,n_trades,725,pl,-251.473,pl_min,-251.473,pl_max,8.417,trade_time_aver,12.551
e,162,sym,FB_2021_02_04,reward,-315.433,n_trades,673,pl,-258.667,pl_min,-260.667,pl_max,7.953,trade_time_aver,13.72
e,163,sym,FB_2021_02_18,reward,-27.767,n_trades,685,pl,-116.633,pl_min,-117.217,pl_max,0.747,trade_time_aver,13.613
e,164,sym,AMZN_2020_12_30,reward,-313.553,n_trades,567,pl,-241.827,pl_min,-241.86,pl_max,0.0,trade_time_aver,14.63
e,165,sym,TSLA_2021_01_05,reward,-30.36,n_trades,557,pl,-97.8,pl_min,-98.94,pl_max,69.33,trade_time_aver,12.439
e,166,sym,TSLA_2020_12_31,reward,-173.94,n_trades,528,pl,-166.17,pl_min,-169.35,pl_max,0.0,trade_time_aver,12.075
e,167,sym,AMZN_2021_01_26,reward,-77.107,n_trades,480,pl,-110.553,pl_min,-117.3,pl_max,30.253,trade_time_aver,16.167
e,168,sym,AMZN_2020_12_17,reward,-151.173,n_trades,388,pl,-133.787,pl_min,-136.307,pl_max,7.947,trade_time_aver,17.943
e,169,sym,HD_2022_09_23,reward,-78.447,n_trades,474,pl,-110.323,pl_min,-129.2,pl_max,0.0,trade_time_aver,18.802
e,170,sym,AMZN_2020_12_15,reward,-61.067,n_trades,377,pl,-87.787,pl_min,-89.387,pl_max,30.153,trade_time_aver,20.378
e,171,sym,AMZN_2021_02_04,reward,16.153,n_trades,375,pl,-49.24,pl_min,-56.953,pl_max,37.48,trade_time_aver,20.347
e,172,sym,FB_2021_01_11,reward,-58.067,n_trades,429,pl,-91.78,pl_min,-97.227,pl_max,13.273,trade_time_aver,20.056
e,173,sym,AMZN_2022_12_06,reward,-123.773,n_trades,387,pl,-119.673,pl_min,-119.673,pl_max,33.16,trade_time_aver,20.758
e,174,sym,AMZN_2021_02_19,reward,-197.167,n_trades,401,pl,-158.733,pl_min,-158.967,pl_max,5.747,trade_time_aver,21.109
e,175,sym,AMZN_2022_12_06,reward,-107.717,n_trades,366,pl,-107.047,pl_min,-107.727,pl_max,36.88,trade_time_aver,20.877
e,176,sym,AMZN_2022_10_27,reward,-62.56,n_trades,380,pl,-88.28,pl_min,-138.65,pl_max,25.267,trade_time_aver,21.91
e,177,sym,AMZN_2020_12_21,reward,-151.8,n_trades,305,pl,-116.473,pl_min,-124.653,pl_max,7.767,trade_time_aver,22.496
e,178,sym,AMZN_2022_09_22,reward,-117.72,n_trades,378,pl,-115.56,pl_min,-120.137,pl_max,0.0,trade_time_aver,22.023
